task,phase,seed,skill_id,best_so_far_auc,final_best,simple_regret,top10_hit
real_moleculenet_lipophilicity,development,209102,aromatic_structure_impact,88.725,91.25,2.5,0
real_moleculenet_lipophilicity,development,209102,ring_structure_analysis,85.9625,87.5,6.25,0
real_moleculenet_lipophilicity,development,209102,branching_effect,87.45,92.5,1.25,0
real_moleculenet_lipophilicity,development,209102,double_bond_contribution,89.775,91.625,2.125,0
real_moleculenet_lipophilicity,development,209102,counter_hypothesis_hetero,89.925,92.5,1.25,0
real_moleculenet_lipophilicity,development,209103,smiles_length_influence,87.45,87.75,6.0,0
real_moleculenet_lipophilicity,development,209103,hetero_atom_effect,86.6,88.0,5.75,0
real_moleculenet_lipophilicity,development,209103,aromatic_structure_impact,87.15,87.75,6.0,0
real_moleculenet_lipophilicity,development,209103,ring_structure_analysis,86.8125,87.375,6.375,0
real_moleculenet_lipophilicity,development,209103,branching_effect,88.35,93.75,0.0,1
real_moleculenet_lipophilicity,development,209103,double_bond_contribution,86.625,90.0,3.75,0
real_moleculenet_lipophilicity,development,209103,counter_hypothesis_hetero,89.175,90.0,3.75,0
real_moleculenet_lipophilicity,development,209104,smiles_length_influence,84.35,87.75,6.0,0
real_moleculenet_lipophilicity,development,209104,hetero_atom_effect,89.925,91.625,2.125,0
real_moleculenet_lipophilicity,development,209104,aromatic_structure_impact,85.65,87.375,6.375,0
real_moleculenet_lipophilicity,development,209104,ring_structure_analysis,83.925,87.375,6.375,0
real_moleculenet_lipophilicity,development,209104,branching_effect,80.55,87.75,6.0,0
real_moleculenet_lipophilicity,development,209104,double_bond_contribution,81.25,83.75,10.0,0
real_moleculenet_lipophilicity,development,209104,counter_hypothesis_hetero,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209105,smiles_length_influence,88.125,91.25,2.5,0
real_moleculenet_lipophilicity,development,209105,hetero_atom_effect,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,development,209105,aromatic_structure_impact,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,development,209105,ring_structure_analysis,86.8,91.0,2.75,0
real_moleculenet_lipophilicity,development,209105,branching_effect,85.9125,87.375,6.375,0
real_moleculenet_lipophilicity,development,209105,double_bond_contribution,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,development,209105,counter_hypothesis_hetero,91.75,92.5,1.25,0
real_moleculenet_lipophilicity,development,209106,smiles_length_influence,81.025,81.625,12.125,0
real_moleculenet_lipophilicity,development,209106,hetero_atom_effect,81.0,81.25,12.5,0
real_moleculenet_lipophilicity,development,209106,aromatic_structure_impact,81.75,81.75,12.0,0
real_moleculenet_lipophilicity,development,209106,ring_structure_analysis,81.825,82.5,11.25,0
real_moleculenet_lipophilicity,development,209106,branching_effect,81.525,81.75,12.0,0
real_moleculenet_lipophilicity,development,209106,double_bond_contribution,83.025,83.625,10.125,0
real_moleculenet_lipophilicity,development,209106,counter_hypothesis_hetero,82.3125,93.75,0.0,1
real_moleculenet_lipophilicity,development,209107,smiles_length_influence,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,hetero_atom_effect,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,aromatic_structure_impact,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,ring_structure_analysis,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,branching_effect,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,double_bond_contribution,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209107,counter_hypothesis_hetero,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,development,209108,smiles_length_influence,83.25,83.75,10.0,0
real_moleculenet_lipophilicity,development,209108,hetero_atom_effect,81.25,81.25,12.5,0
real_moleculenet_lipophilicity,development,209108,aromatic_structure_impact,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209108,ring_structure_analysis,84.55,86.75,7.0,0
real_moleculenet_lipophilicity,development,209108,branching_effect,85.25,93.5,0.25,1
real_moleculenet_lipophilicity,development,209108,double_bond_contribution,82.5,93.75,0.0,1
real_moleculenet_lipophilicity,development,209108,counter_hypothesis_hetero,84.95,85.875,7.875,0
real_moleculenet_lipophilicity,development,209109,smiles_length_influence,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209109,hetero_atom_effect,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209109,aromatic_structure_impact,90.6625,91.25,2.5,0
real_moleculenet_lipophilicity,development,209109,ring_structure_analysis,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209109,branching_effect,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209109,double_bond_contribution,87.625,91.0,2.75,0
real_moleculenet_lipophilicity,development,209109,counter_hypothesis_hetero,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209110,smiles_length_influence,90.7,92.5,1.25,0
real_moleculenet_lipophilicity,development,209110,hetero_atom_effect,86.7625,87.375,6.375,0
real_moleculenet_lipophilicity,development,209110,aromatic_structure_impact,86.5,86.5,7.25,0
real_moleculenet_lipophilicity,development,209110,ring_structure_analysis,86.5,86.5,7.25,0
real_moleculenet_lipophilicity,development,209110,branching_effect,89.5,92.5,1.25,0
real_moleculenet_lipophilicity,development,209110,double_bond_contribution,91.3,92.5,1.25,0
real_moleculenet_lipophilicity,development,209110,counter_hypothesis_hetero,86.5,86.5,7.25,0
real_moleculenet_lipophilicity,development,209111,smiles_length_influence,88.75,88.75,5.0,0
real_moleculenet_lipophilicity,development,209111,hetero_atom_effect,88.75,88.75,5.0,0
real_moleculenet_lipophilicity,development,209111,aromatic_structure_impact,88.75,88.75,5.0,0
real_moleculenet_lipophilicity,development,209111,ring_structure_analysis,88.75,88.75,5.0,0
real_moleculenet_lipophilicity,development,209111,branching_effect,88.75,88.75,5.0,0
real_moleculenet_lipophilicity,development,209111,double_bond_contribution,89.75,90.0,3.75,0
real_moleculenet_lipophilicity,development,209111,counter_hypothesis_hetero,90.675,93.75,0.0,1
real_moleculenet_lipophilicity,development,209112,smiles_length_influence,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209112,hetero_atom_effect,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209112,aromatic_structure_impact,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209112,ring_structure_analysis,87.45,92.125,1.625,0
real_moleculenet_lipophilicity,development,209112,branching_effect,85.375,85.375,8.375,0
real_moleculenet_lipophilicity,development,209112,double_bond_contribution,85.525,86.125,7.625,0
real_moleculenet_lipophilicity,development,209112,counter_hypothesis_hetero,88.6125,90.0,3.75,0
real_moleculenet_lipophilicity,development,209113,smiles_length_influence,90.425,93.75,0.0,1
real_moleculenet_lipophilicity,development,209113,hetero_atom_effect,89.0,89.0,4.75,0
real_moleculenet_lipophilicity,development,209113,aromatic_structure_impact,89.0,89.0,4.75,0
real_moleculenet_lipophilicity,development,209113,ring_structure_analysis,89.0,89.0,4.75,0
real_moleculenet_lipophilicity,development,209113,branching_effect,89.0,89.0,4.75,0
real_moleculenet_lipophilicity,development,209113,double_bond_contribution,90.5,92.5,1.25,0
real_moleculenet_lipophilicity,development,209113,counter_hypothesis_hetero,89.0,89.0,4.75,0
real_moleculenet_lipophilicity,development,209114,smiles_length_influence,83.25,83.25,10.5,0
real_moleculenet_lipophilicity,development,209114,hetero_atom_effect,85.1875,87.125,6.625,0
real_moleculenet_lipophilicity,development,209114,aromatic_structure_impact,87.525,92.5,1.25,0
real_moleculenet_lipophilicity,development,209114,ring_structure_analysis,83.25,83.25,10.5,0
real_moleculenet_lipophilicity,development,209114,branching_effect,83.25,83.25,10.5,0
real_moleculenet_lipophilicity,development,209114,double_bond_contribution,83.25,83.25,10.5,0
real_moleculenet_lipophilicity,development,209114,counter_hypothesis_hetero,93.75,93.75,0.0,1
real_moleculenet_lipophilicity,development,209115,smiles_length_influence,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,development,209115,hetero_atom_effect,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,development,209115,aromatic_structure_impact,86.85,93.75,0.0,1
real_moleculenet_lipophilicity,development,209115,ring_structure_analysis,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,development,209115,branching_effect,86.7,87.375,6.375,0
real_moleculenet_lipophilicity,development,209115,double_bond_contribution,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,development,209115,counter_hypothesis_hetero,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,development,209116,smiles_length_influence,91.85,93.75,0.0,1
real_moleculenet_lipophilicity,development,209116,hetero_atom_effect,89.9375,91.625,2.125,0
real_moleculenet_lipophilicity,development,209116,aromatic_structure_impact,91.625,91.625,2.125,0
real_moleculenet_lipophilicity,development,209116,ring_structure_analysis,91.625,91.625,2.125,0
real_moleculenet_lipophilicity,development,209116,branching_effect,86.525,89.125,4.625,0
real_moleculenet_lipophilicity,development,209116,double_bond_contribution,91.625,91.625,2.125,0
real_moleculenet_lipophilicity,development,209116,counter_hypothesis_hetero,92.325,92.5,1.25,0
real_moleculenet_lipophilicity,development,209117,smiles_length_influence,82.9,91.0,2.75,0
real_moleculenet_lipophilicity,development,209117,hetero_atom_effect,84.7,93.5,0.25,1
real_moleculenet_lipophilicity,development,209117,aromatic_structure_impact,84.8375,89.125,4.625,0
real_moleculenet_lipophilicity,development,209117,ring_structure_analysis,80.0,80.0,13.75,0
real_moleculenet_lipophilicity,development,209117,branching_effect,86.225,87.5,6.25,0
real_moleculenet_lipophilicity,development,209117,double_bond_contribution,84.6875,90.0,3.75,0
real_moleculenet_lipophilicity,development,209117,counter_hypothesis_hetero,84.3375,86.25,7.5,0
real_moleculenet_lipophilicity,development,209118,smiles_length_influence,80.1125,84.625,9.125,0
real_moleculenet_lipophilicity,development,209118,hetero_atom_effect,84.625,84.625,9.125,0
real_moleculenet_lipophilicity,development,209118,aromatic_structure_impact,84.4625,93.5,0.25,1
real_moleculenet_lipophilicity,development,209118,ring_structure_analysis,85.05,93.75,0.0,1
real_moleculenet_lipophilicity,development,209118,branching_effect,85.925,87.375,6.375,0
real_moleculenet_lipophilicity,development,209118,double_bond_contribution,84.6625,85.0,8.75,0
real_moleculenet_lipophilicity,development,209118,counter_hypothesis_hetero,84.4125,85.625,8.125,0
real_moleculenet_lipophilicity,development,209119,smiles_length_influence,88.65,90.0,3.75,0
real_moleculenet_lipophilicity,development,209119,hetero_atom_effect,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209119,aromatic_structure_impact,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209119,ring_structure_analysis,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209119,branching_effect,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209119,double_bond_contribution,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209119,counter_hypothesis_hetero,87.75,87.75,6.0,0
real_moleculenet_lipophilicity,development,209120,smiles_length_influence,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,development,209120,hetero_atom_effect,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,development,209120,aromatic_structure_impact,86.75,91.25,2.5,0
real_moleculenet_lipophilicity,development,209120,ring_structure_analysis,84.725,92.5,1.25,0
real_moleculenet_lipophilicity,development,209120,branching_effect,84.3125,86.125,7.625,0
real_moleculenet_lipophilicity,development,209120,double_bond_contribution,86.875,90.0,3.75,0
real_moleculenet_lipophilicity,development,209120,counter_hypothesis_hetero,89.625,91.25,2.5,0
real_moleculenet_lipophilicity,development,209121,smiles_length_influence,87.2375,87.5,6.25,0
real_moleculenet_lipophilicity,development,209121,hetero_atom_effect,87.125,87.125,6.625,0
real_moleculenet_lipophilicity,development,209121,aromatic_structure_impact,87.7625,93.5,0.25,1
real_moleculenet_lipophilicity,development,209121,ring_structure_analysis,87.125,87.125,6.625,0
real_moleculenet_lipophilicity,development,209121,branching_effect,89.8125,92.5,1.25,0
real_moleculenet_lipophilicity,development,209121,double_bond_contribution,87.125,87.125,6.625,0
real_moleculenet_lipophilicity,development,209121,counter_hypothesis_hetero,87.125,87.125,6.625,0
real_moleculenet_lipophilicity,development,209122,smiles_length_influence,81.6625,91.0,2.75,0
real_moleculenet_lipophilicity,development,209122,hetero_atom_effect,78.1,80.0,13.75,0
real_moleculenet_lipophilicity,development,209122,aromatic_structure_impact,88.975,91.25,2.5,0
real_moleculenet_lipophilicity,development,209122,ring_structure_analysis,89.725,93.75,0.0,1
real_moleculenet_lipophilicity,development,209122,branching_effect,85.575,87.375,6.375,0
real_moleculenet_lipophilicity,development,209122,double_bond_contribution,85.525,91.25,2.5,0
real_moleculenet_lipophilicity,development,209122,counter_hypothesis_hetero,82.6,86.125,7.625,0
real_moleculenet_lipophilicity,development,209123,smiles_length_influence,89.7625,91.625,2.125,0
real_moleculenet_lipophilicity,development,209123,hetero_atom_effect,91.625,91.625,2.125,0
real_moleculenet_lipophilicity,development,209123,aromatic_structure_impact,91.7125,92.5,1.25,0
real_moleculenet_lipophilicity,development,209123,ring_structure_analysis,91.7125,92.5,1.25,0
real_moleculenet_lipophilicity,development,209123,branching_effect,82.75,83.75,10.0,0
real_moleculenet_lipophilicity,development,209123,double_bond_contribution,86.875,87.5,6.25,0
real_moleculenet_lipophilicity,development,209123,counter_hypothesis_hetero,92.15,93.75,0.0,1
real_moleculenet_lipophilicity,development,209124,smiles_length_influence,87.0,87.5,6.25,0
real_moleculenet_lipophilicity,development,209124,hetero_atom_effect,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,development,209124,aromatic_structure_impact,89.9,93.75,0.0,1
real_moleculenet_lipophilicity,development,209124,ring_structure_analysis,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,development,209124,branching_effect,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,development,209124,double_bond_contribution,88.75,92.5,1.25,0
real_moleculenet_lipophilicity,development,209124,counter_hypothesis_hetero,89.95,93.75,0.0,1
real_moleculenet_lipophilicity,development,209125,smiles_length_influence,81.5625,88.25,5.5,0
real_moleculenet_lipophilicity,development,209125,hetero_atom_effect,83.25,83.75,10.0,0
real_moleculenet_lipophilicity,development,209125,aromatic_structure_impact,83.3375,87.375,6.375,0
real_moleculenet_lipophilicity,development,209125,ring_structure_analysis,82.6125,87.375,6.375,0
real_moleculenet_lipophilicity,development,209125,branching_effect,84.475,87.375,6.375,0
real_moleculenet_lipophilicity,development,209125,double_bond_contribution,81.9,91.25,2.5,0
real_moleculenet_lipophilicity,development,209125,counter_hypothesis_hetero,82.575,93.75,0.0,1
real_moleculenet_lipophilicity,development,209126,smiles_length_influence,76.8875,83.625,10.125,0
real_moleculenet_lipophilicity,development,209126,hetero_atom_effect,82.8,87.375,6.375,0
real_moleculenet_lipophilicity,development,209126,aromatic_structure_impact,90.825,93.75,0.0,1
real_moleculenet_lipophilicity,development,209126,ring_structure_analysis,89.3125,91.25,2.5,0
real_moleculenet_lipophilicity,development,209126,branching_effect,78.0625,87.5,6.25,0
real_moleculenet_lipophilicity,development,209126,double_bond_contribution,86.9375,92.5,1.25,0
real_moleculenet_lipophilicity,development,209126,counter_hypothesis_hetero,80.85,92.5,1.25,0
real_moleculenet_lipophilicity,development,209127,smiles_length_influence,79.45,91.0,2.75,0
real_moleculenet_lipophilicity,development,209127,hetero_atom_effect,79.4625,84.625,9.125,0
real_moleculenet_lipophilicity,development,209127,aromatic_structure_impact,90.1625,92.5,1.25,0
real_moleculenet_lipophilicity,development,209127,ring_structure_analysis,86.75,86.75,7.0,0
real_moleculenet_lipophilicity,development,209127,branching_effect,80.3,87.375,6.375,0
real_moleculenet_lipophilicity,development,209127,double_bond_contribution,86.75,86.75,7.0,0
real_moleculenet_lipophilicity,development,209127,counter_hypothesis_hetero,75.925,78.625,15.125,0
real_moleculenet_lipophilicity,development,209128,smiles_length_influence,81.6375,81.75,12.0,0
real_moleculenet_lipophilicity,development,209128,hetero_atom_effect,80.625,80.625,13.125,0
real_moleculenet_lipophilicity,development,209128,aromatic_structure_impact,81.525,81.75,12.0,0
real_moleculenet_lipophilicity,development,209128,ring_structure_analysis,82.425,88.125,5.625,0
real_moleculenet_lipophilicity,development,209128,branching_effect,81.025,81.625,12.125,0
real_moleculenet_lipophilicity,development,209128,double_bond_contribution,80.625,80.625,13.125,0
real_moleculenet_lipophilicity,development,209128,counter_hypothesis_hetero,85.8125,91.0,2.75,0
real_moleculenet_lipophilicity,development,209129,smiles_length_influence,81.4125,84.0,9.75,0
real_moleculenet_lipophilicity,development,209129,hetero_atom_effect,83.925,84.625,9.125,0
real_moleculenet_lipophilicity,development,209129,aromatic_structure_impact,89.3,93.75,0.0,1
real_moleculenet_lipophilicity,development,209129,ring_structure_analysis,82.8125,91.0,2.75,0
real_moleculenet_lipophilicity,development,209129,branching_effect,81.125,81.125,12.625,0
real_moleculenet_lipophilicity,development,209129,double_bond_contribution,86.8125,92.5,1.25,0
real_moleculenet_lipophilicity,development,209129,counter_hypothesis_hetero,81.125,81.125,12.625,0
real_moleculenet_lipophilicity,evaluation,219100,smiles_length_influence,81.875,81.875,11.875,0
real_moleculenet_lipophilicity,evaluation,219100,hetero_atom_effect,86.95,89.125,4.625,0
real_moleculenet_lipophilicity,evaluation,219100,aromatic_structure_impact,82.9375,84.0,9.75,0
real_moleculenet_lipophilicity,evaluation,219100,ring_structure_analysis,90.3,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219100,branching_effect,83.9,87.25,6.5,0
real_moleculenet_lipophilicity,evaluation,219100,double_bond_contribution,81.875,81.875,11.875,0
real_moleculenet_lipophilicity,evaluation,219100,counter_hypothesis_hetero,91.8,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219100,gp_ucb,89.125,91.875,1.875,0
real_moleculenet_lipophilicity,evaluation,219101,smiles_length_influence,80.875,82.0,11.75,0
real_moleculenet_lipophilicity,evaluation,219101,hetero_atom_effect,80.0,83.625,10.125,0
real_moleculenet_lipophilicity,evaluation,219101,aromatic_structure_impact,84.475,89.75,4.0,0
real_moleculenet_lipophilicity,evaluation,219101,ring_structure_analysis,86.75,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219101,branching_effect,83.5625,87.375,6.375,0
real_moleculenet_lipophilicity,evaluation,219101,double_bond_contribution,83.6375,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219101,counter_hypothesis_hetero,81.0,82.0,11.75,0
real_moleculenet_lipophilicity,evaluation,219101,gp_ucb,84.5,89.375,4.375,0
real_moleculenet_lipophilicity,evaluation,219102,smiles_length_influence,85.6125,92.5,1.25,0
real_moleculenet_lipophilicity,evaluation,219102,hetero_atom_effect,81.375,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219102,aromatic_structure_impact,92.025,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219102,ring_structure_analysis,80.775,91.25,2.5,0
real_moleculenet_lipophilicity,evaluation,219102,branching_effect,82.35,84.625,9.125,0
real_moleculenet_lipophilicity,evaluation,219102,double_bond_contribution,85.3375,91.25,2.5,0
real_moleculenet_lipophilicity,evaluation,219102,counter_hypothesis_hetero,83.05,91.0,2.75,0
real_moleculenet_lipophilicity,evaluation,219102,gp_ucb,84.5,86.25,7.5,0
real_moleculenet_lipophilicity,evaluation,219103,smiles_length_influence,78.975,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219103,hetero_atom_effect,73.3375,78.75,15.0,0
real_moleculenet_lipophilicity,evaluation,219103,aromatic_structure_impact,87.4625,88.25,5.5,0
real_moleculenet_lipophilicity,evaluation,219103,ring_structure_analysis,84.6125,87.375,6.375,0
real_moleculenet_lipophilicity,evaluation,219103,branching_effect,85.175,90.0,3.75,0
real_moleculenet_lipophilicity,evaluation,219103,double_bond_contribution,84.4875,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219103,counter_hypothesis_hetero,82.1875,91.0,2.75,0
real_moleculenet_lipophilicity,evaluation,219103,gp_ucb,81.1375,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219104,smiles_length_influence,86.925,87.375,6.375,0
real_moleculenet_lipophilicity,evaluation,219104,hetero_atom_effect,86.95,87.125,6.625,0
real_moleculenet_lipophilicity,evaluation,219104,aromatic_structure_impact,86.95,88.0,5.75,0
real_moleculenet_lipophilicity,evaluation,219104,ring_structure_analysis,86.3,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219104,branching_effect,87.5,88.25,5.5,0
real_moleculenet_lipophilicity,evaluation,219104,double_bond_contribution,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,evaluation,219104,counter_hypothesis_hetero,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,evaluation,219104,gp_ucb,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,evaluation,219105,smiles_length_influence,80.25,80.25,13.5,0
real_moleculenet_lipophilicity,evaluation,219105,hetero_atom_effect,82.35,83.75,10.0,0
real_moleculenet_lipophilicity,evaluation,219105,aromatic_structure_impact,80.6,83.75,10.0,0
real_moleculenet_lipophilicity,evaluation,219105,ring_structure_analysis,83.0875,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219105,branching_effect,82.25,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219105,double_bond_contribution,80.25,80.25,13.5,0
real_moleculenet_lipophilicity,evaluation,219105,counter_hypothesis_hetero,80.25,80.25,13.5,0
real_moleculenet_lipophilicity,evaluation,219105,gp_ucb,80.25,80.25,13.5,0
real_moleculenet_lipophilicity,evaluation,219106,smiles_length_influence,85.5,85.5,8.25,0
real_moleculenet_lipophilicity,evaluation,219106,hetero_atom_effect,85.5,85.5,8.25,0
real_moleculenet_lipophilicity,evaluation,219106,aromatic_structure_impact,92.825,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219106,ring_structure_analysis,91.175,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219106,branching_effect,85.7625,85.875,7.875,0
real_moleculenet_lipophilicity,evaluation,219106,double_bond_contribution,85.5,85.5,8.25,0
real_moleculenet_lipophilicity,evaluation,219106,counter_hypothesis_hetero,93.0,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219106,gp_ucb,85.5,85.5,8.25,0
real_moleculenet_lipophilicity,evaluation,219107,smiles_length_influence,87.1875,90.0,3.75,0
real_moleculenet_lipophilicity,evaluation,219107,hetero_atom_effect,82.5,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219107,aromatic_structure_impact,89.5,91.25,2.5,0
real_moleculenet_lipophilicity,evaluation,219107,ring_structure_analysis,89.5,91.25,2.5,0
real_moleculenet_lipophilicity,evaluation,219107,branching_effect,89.125,89.125,4.625,0
real_moleculenet_lipophilicity,evaluation,219107,double_bond_contribution,91.25,91.25,2.5,0
real_moleculenet_lipophilicity,evaluation,219107,counter_hypothesis_hetero,89.75,92.5,1.25,0
real_moleculenet_lipophilicity,evaluation,219107,gp_ucb,84.75,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219108,smiles_length_influence,82.75,82.75,11.0,0
real_moleculenet_lipophilicity,evaluation,219108,hetero_atom_effect,82.75,82.75,11.0,0
real_moleculenet_lipophilicity,evaluation,219108,aromatic_structure_impact,83.9,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219108,ring_structure_analysis,86.525,88.25,5.5,0
real_moleculenet_lipophilicity,evaluation,219108,branching_effect,84.175,84.625,9.125,0
real_moleculenet_lipophilicity,evaluation,219108,double_bond_contribution,83.0125,84.625,9.125,0
real_moleculenet_lipophilicity,evaluation,219108,counter_hypothesis_hetero,81.0,86.25,7.5,0
real_moleculenet_lipophilicity,evaluation,219108,gp_ucb,87.1375,88.625,5.125,0
real_moleculenet_lipophilicity,evaluation,219109,smiles_length_influence,82.7375,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219109,hetero_atom_effect,85.45,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219109,aromatic_structure_impact,82.8625,84.0,9.75,0
real_moleculenet_lipophilicity,evaluation,219109,ring_structure_analysis,85.45,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219109,branching_effect,85.25,87.375,6.375,0
real_moleculenet_lipophilicity,evaluation,219109,double_bond_contribution,81.6125,85.125,8.625,0
real_moleculenet_lipophilicity,evaluation,219109,counter_hypothesis_hetero,92.5,92.5,1.25,0
real_moleculenet_lipophilicity,evaluation,219109,gp_ucb,86.375,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219110,smiles_length_influence,83.875,83.875,9.875,0
real_moleculenet_lipophilicity,evaluation,219110,hetero_atom_effect,84.8125,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219110,aromatic_structure_impact,90.6375,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219110,ring_structure_analysis,90.9125,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219110,branching_effect,86.7625,93.5,0.25,1
real_moleculenet_lipophilicity,evaluation,219110,double_bond_contribution,84.2125,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219110,counter_hypothesis_hetero,91.4625,93.75,0.0,1
real_moleculenet_lipophilicity,evaluation,219110,gp_ucb,86.25,88.625,5.125,0
real_moleculenet_lipophilicity,evaluation,219111,smiles_length_influence,90.4,91.0,2.75,0
real_moleculenet_lipophilicity,evaluation,219111,hetero_atom_effect,86.2,91.0,2.75,0
real_moleculenet_lipophilicity,evaluation,219111,aromatic_structure_impact,85.975,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219111,ring_structure_analysis,86.05,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219111,branching_effect,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219111,double_bond_contribution,85.875,86.75,7.0,0
real_moleculenet_lipophilicity,evaluation,219111,counter_hypothesis_hetero,91.0,91.0,2.75,0
real_moleculenet_lipophilicity,evaluation,219111,gp_ucb,89.225,92.5,1.25,0
real_moleculenet_lipophilicity,evaluation,219112,smiles_length_influence,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,hetero_atom_effect,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,aromatic_structure_impact,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,ring_structure_analysis,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,branching_effect,91.1,91.625,2.125,0
real_moleculenet_lipophilicity,evaluation,219112,double_bond_contribution,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,counter_hypothesis_hetero,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219112,gp_ucb,90.75,90.75,3.0,0
real_moleculenet_lipophilicity,evaluation,219113,smiles_length_influence,83.025,87.75,6.0,0
real_moleculenet_lipophilicity,evaluation,219113,hetero_atom_effect,82.5,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219113,aromatic_structure_impact,87.0,87.5,6.25,0
real_moleculenet_lipophilicity,evaluation,219113,ring_structure_analysis,84.45,87.375,6.375,0
real_moleculenet_lipophilicity,evaluation,219113,branching_effect,84.75,90.0,3.75,0
real_moleculenet_lipophilicity,evaluation,219113,double_bond_contribution,82.5,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219113,counter_hypothesis_hetero,83.0,85.0,8.75,0
real_moleculenet_lipophilicity,evaluation,219113,gp_ucb,82.5,82.5,11.25,0
real_moleculenet_lipophilicity,evaluation,219114,smiles_length_influence,87.0,90.0,3.75,0
real_moleculenet_lipophilicity,evaluation,219114,hetero_atom_effect,84.625,84.625,9.125,0
real_moleculenet_lipophilicity,evaluation,219114,aromatic_structure_impact,81.1375,86.125,7.625,0
real_moleculenet_lipophilicity,evaluation,219114,ring_structure_analysis,81.5625,86.125,7.625,0
