dataset_id,role,local_label,raw_name,canonical_smiles,rdkit_parse_ok,mol_weight,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_ring_count,hetero_atom_count,heavy_atom_count,fraction_csp3,formal_charge,chiral_center_count,bertz_complexity,descriptor_mw_bin,descriptor_logp_bin,descriptor_tpsa_bin,descriptor_hbd_bin,descriptor_hba_bin,descriptor_rotatable_bin,descriptor_aromatic_ring_bin,descriptor_fraction_csp3_bin,descriptor_complexity_bin,formal_charge_class,ring_system_class,acid_functional_class,amine_functional_class,amide_count_bin,has_phosphorus,has_phosphine,has_boron,has_aryl_halide,has_heteroaromatic,halide_type,boron_species,ligand_family,reagent_base_family,solvent_family,solvent_is_protic,functional_class,morgan_fp_128,maccs_fp
real_chemlex_acidamine,amine,N102,COc1ccc(CNc2nccc3[nH]nc(I)c23)c(OC)c1,COc1ccc(CNc2nccc3[nH]nc(I)c23)c(OC)c1,yes,410.2150,3.1918,72.0600,2,5,5,3,7,22,0.200000,0,0,803.3368,mw_high,logp_high,tpsa_high,hbd_few,hba_high,rot_mid,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,not_acid,aniline_like_amine,amide_none,no,no,no,yes,yes,iodide,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10000000101001000001010000000100010001000000100000111001100000001010110001100110110010100010000100001000000110000000011101110101,00000000000000000000000000010000000000100000000000001100000000000100010000000100101100010100011011101100010110000100000011001111000101110100001111000111110111111111110
real_chemlex_acidamine,amine,N103,COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc32)cc1OC,COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc32)cc1OC,yes,343.4230,3.1505,48.9500,1,5,6,2,5,25,0.400000,0,1,744.7163,mw_high,logp_high,tpsa_mid,hbd_one,hba_high,rot_mid,aromatic_mid,fsp3_high,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,10010000010010000000000000100010010000000000000001110111001001010000000001100000110010110010011000011000000100000001000001011000,00000000000000000000000000000000000000000000000000000000000000000000000010000000001000000001010000101100110000010100001001000111110000000100110111110111110111111111110
real_chemlex_acidamine,amine,N104,COc1ccc(Nc2ccc(OC)cc2)cc1,COc1ccc(Nc2ccc(OC)cc2)cc1,yes,229.2790,3.4474,30.4900,1,3,4,2,3,17,0.142857,0,0,417.0858,mw_mid,logp_high,tpsa_mid,hbd_one,hba_mid,rot_mid,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10000000000001000000000000000000010000000000000000001001000000010010000001010010010000100000000000001000000100000000100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000111000001010000000101000101100011111111110
real_chemlex_acidamine,amine,N105,COc1cccc(C(N)=S)c1,COc1cccc(C(N)=S)c1,yes,167.2330,1.3294,35.2500,1,2,2,1,3,11,0.125000,0,0,272.5495,mw_mid,logp_mid,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,no_free_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,10000100000011010001000000000000010000010000000000101001000000001110000001001000010000100000000001001000110100110000000000000000,00000000000000000000000000000000000000000000000100000000000000000000000001000000010010001000010000000000000000000100000000000011000000000000000100000001100011101111110
real_chemlex_acidamine,amine,N106,COc1cccc(Nc2ccccc2)c1,COc1cccc(Nc2ccccc2)c1,yes,199.2530,3.4388,21.2600,1,2,3,2,2,15,0.076923,0,0,425.5609,mw_mid,logp_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_mid,fsp3_low,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10100100000001010000000000000000010000000000000100101001000000011010000001000000010000100000000000001000000100000000100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100000000000111000001010000000101000001100011101111110
real_chemlex_acidamine,amine,N107,CS(=O)(=O)c1cccc(N)c1,CS(=O)(=O)c1cccc(N)c1,yes,171.2210,0.6723,60.1600,1,3,1,1,4,11,0.142857,0,0,356.4583,mw_mid,logp_mid,tpsa_high,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,00010001001001010001000000000000010000000000000001001000010000011000100000000000010000100000001000001000000100001000000010001000,00000000000000000000000000000000000000000000000000010001001111001001000001000000010010001000010000000010000000001000000000001000001001011000000000001001000010111111110
real_chemlex_acidamine,amine,N108,CSCC[C@H](N)CO,CSCC[C@H](N)CO,yes,135.2320,0.0591,46.2500,2,3,4,0,3,8,1.000000,0,1,51.6933,mw_mid,logp_mid,tpsa_mid,hbd_few,hba_mid,rot_mid,aromatic_none,fsp3_very_high,complexity_low,neutral,acyclic,not_acid,primary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,primary_amine,01000000001100000011001000000110010000010000000000000000000000000001000000000000101000000000001000110000000000000000100000000000,00000000000000000000000000000000000000000000000000000010000000000000000000000000001010101011010100000000100001010001101000000000010100000011000000010001010111101100100
real_chemlex_acidamine,amine,N109,CSc1ncc(C=O)c(N)n1,CSc1ncc(C=O)c(N)n1,yes,169.2090,0.5932,68.8700,1,5,2,1,5,11,0.166667,0,0,276.5299,mw_mid,logp_mid,tpsa_high,hbd_one,hba_high,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,heteroaromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10100000011000010001000000000100010000111000100001010010000100110100000000000000010000000000000000001000000010000000100000100001,00000000000000000000000000000000000000100000000100000000000100001100000000000100110010001000010001100000001000000000000011000000000001010100001010000011001010101111110
real_chemlex_acidamine,amine,N11,C=C(C)C(=O)OC1CC(C)(C)NC(C)(C)C1,C=C(C)C(=O)OC1CC(C)(C)NC(C)(C)C1,yes,225.3320,2.4149,38.3300,1,3,2,0,3,16,0.769231,0,0,289.0545,mw_mid,logp_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_none,fsp3_very_high,complexity_mid,neutral,aliphatic_ring,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,00000000001000000000000100000010011010010000000000001001100000010100000001000000000000100010100000000011000000000100000101110110,00000000000000000000000000000000001000000000000000100000000000000010000000101000000000000001000001110000100010011001000001010011100010000100010100000101101011111101110
real_chemlex_acidamine,amine,N110,C[C@@H](C(N)=S)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,C[C@@H](C(N)=S)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,yes,312.3450,1.3663,76.9600,2,5,5,2,8,21,0.307692,0,2,649.6257,mw_high,logp_mid,tpsa_high,hbd_few,hba_high,rot_mid,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,not_acid,no_free_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,11100010101110000001010000110000010111011001000010110000000100000001000000000001110000101000000001001000010100100010100000100000,00000000000000000000000000000000000000000010000100001100000000000110000001010101110110011001001111001000100100011000100011101100000110100101001010001011110111101111110
real_chemlex_acidamine,amine,N111,C[C@@H](N[C@H](C)c1ccccc1)c1ccccc1,C[C@@H](N[C@H](C)c1ccccc1)c1ccccc1,yes,225.3350,4.0984,12.0300,1,1,4,2,1,17,0.250000,0,2,392.0971,mw_mid,logp_high,tpsa_low,hbd_one,hba_low,rot_mid,aromatic_mid,fsp3_mid,complexity_mid,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,11100100000000000000000000010001010000000000010100000000000000001000000000000010010101100001000000001000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000101000010101111010
real_chemlex_acidamine,amine,N112,C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,yes,437.3550,5.6281,30.4900,1,3,4,2,10,30,0.400000,0,3,832.6892,mw_high,logp_very_high,tpsa_mid,hbd_one,hba_mid,rot_mid,aromatic_mid,fsp3_high,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,01100011110100001000001000011010011000001111010001000011000110000000000000000000010001100010010001011100000110001010000001011111,00000000000000000000000000000000000000000010000000000000010000100000000000000000001000010001000100101000101101011000001011010111000010100110000101010011110011111111110
real_chemlex_acidamine,amine,N113,C[C@@H](Oc1cc(Br)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(Br)cnc1N)c1c(Cl)ccc(F)c1Cl,yes,380.0440,5.0122,48.1400,1,3,3,2,7,20,0.153846,0,1,654.5085,mw_high,logp_very_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,not_acid,aniline_like_amine,amide_none,no,no,no,yes,yes,bromide,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,01000000100001000001000010110000110000000000100011110001000100000010100010000100010000101010001100101000000100100001000000100101,00000000000000000000000000000000000000100010001000000000000000000100000000000100000010010000000100100001000100000100000001000111000001110100001111000011100011101111110
real_chemlex_acidamine,amine,N114,C[C@@H]1COCCN1,C[C@@H]1COCCN1,yes,101.1490,-0.0053,21.2600,1,2,0,0,2,7,1.000000,0,1,50.0418,mw_none_or_low,logp_low,tpsa_mid,hbd_one,hba_mid,rot_none,aromatic_none,fsp3_very_high,complexity_low,neutral,aliphatic_ring,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,00010000000100001000000000100110010000101000000001000010000000000001000000000000000000000010010000010000000000000000000000010000,00000000000000000000000000000000000000000000000000000000010000000000000000000000001000100001000100101000100011010001101011000000110010000110000000010001010011101101110
real_chemlex_acidamine,amine,N115,C[C@@]1(F)[C@H](OC(=O)c2ccc(Cl)cc2)[C@@H](COC(=O)c2ccc(Cl)cc2)O[C@H]1n1cnc2c(Cl)nc(N)nc21,C[C@@]1(F)[C@H](OC(=O)c2ccc(Cl)cc2)[C@@H](COC(=O)c2ccc(Cl)cc2)O[C@H]1n1cnc2c(Cl)nc(N)nc21,yes,594.8140,5.0769,131.4500,1,10,6,4,14,39,0.240000,0,4,1548.4971,mw_very_high,logp_very_high,tpsa_very_high,hbd_one,hba_very_high,rot_mid,aromatic_high,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,not_acid,aniline_like_amine,amide_none,no,no,no,yes,yes,chloride,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,11010000101000011101001001000000110010010100101011000001001010010110000100000000110100101100001110101010010000001010000000110100,00000000000000000000000001000000000000100010000000000000010000100110000010010101100111010100100011100101011111101000010011110111000011111100101101101011111111111111110
real_chemlex_acidamine,amine,N116,C[C@H](N)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,C[C@H](N)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,yes,298.7730,3.6638,48.0200,1,3,2,3,4,21,0.117647,0,1,853.7883,mw_high,logp_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,not_acid,primary_amine,amide_none,no,no,no,yes,yes,chloride,none,not_ligand,not_reagent,not_solvent,not_solvent,primary_amine,01100100001000010011000001010000010000010000100101001001001000011100000101000010010000110000000000001000000100100000000010000001,00000000000000000000000000000000000000000000000000000000000000100100000000010001000011010000100000100101010100100100010001100101000001110100001111001011001010101111110
real_chemlex_acidamine,amine,N117,C[C@H](N)c1cccc([N+](=O)[O-])c1,C[C@H](N)c1cccc([N+](=O)[O-])c1,yes,166.1800,1.6145,69.1600,1,3,2,1,4,12,0.250000,0,1,296.8643,mw_mid,logp_mid,tpsa_high,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,primary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,primary_amine,01100000001000010111100000010001010000000001010000000000000000001000001000110010010001100000000000001000000100000100000000100000,00000000000000000000000010000000000000000000000001000000100000010000001100000000000010000000001000000010000000000000000100101000001001010000001000001001000010111111110
real_chemlex_acidamine,amine,N118,C[C@H](N)c1ccccc1Br,C[C@H](N)c1ccccc1Br,yes,200.0790,2.4688,26.0200,1,1,1,1,2,10,0.250000,0,1,220.2525,mw_mid,logp_high,tpsa_mid,hbd_one,hba_low,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,primary_amine,amide_none,no,no,no,yes,no,bromide,none,not_ligand,not_reagent,not_solvent,not_solvent,primary_amine,01101000000000000011000000010000010000000000000100000000010000001100010000001000010000101100000100001000000001000000000000000000,00000000000000000000000000000000000000000000001000000000000000000000000000000000000010010000000000000000000100000000000000000000000000100000000010000011000010101111010
real_chemlex_acidamine,amine,N119,C[C@H](N)c1ncc(-c2ccccc2)[nH]1,C[C@H](N)c1ncc(-c2ccccc2)[nH]1,yes,187.2460,2.0964,54.7000,2,2,2,2,3,14,0.181818,0,1,403.4808,mw_mid,logp_high,tpsa_mid,hbd_few,hba_mid,rot_low,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,not_acid,primary_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,primary_amine,01100100100000000011000000010100010000000000100100000000000000001010000000010000010000100010000011001000000001000000000010100001,00000000000000000000000000000000000000100000000000000010000000100100000000000101000110000000000010000000000000000000000011000100000100000100001000000001000010101111010
real_chemlex_acidamine,amine,N12,C=C(C)C(=O)OCC(C)(C)NS(=O)(=O)C(F)(F)F,C=C(C)C(=O)OCC(C)(C)NS(=O)(=O)C(F)(F)F,yes,289.2750,1.3235,72.4700,1,4,5,0,9,18,0.666667,0,0,439.2193,mw_high,logp_mid,tpsa_high,hbd_one,hba_high,rot_mid,aromatic_none,fsp3_high,complexity_high,neutral,acyclic,not_acid,no_free_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,10001000101000000001000000001000011000010001110000000001100000000000100001000000100000100000001000000001000000000110001101001110,00000000000000000000000000000000111000000010000000110001001011000011010001101000010000001000001100010010101111011001010000011010001000101000110000101101011111111100100
real_chemlex_acidamine,amine,N120,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,yes,645.6080,-8.5645,321.1700,14,19,9,0,19,44,0.920000,0,19,958.0590,mw_very_high,logp_low,tpsa_very_high,hbd_many,hba_very_high,rot_high,aromatic_none,fsp3_very_high,complexity_very_high,neutral,aliphatic_ring,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,11000001000000001000001010000110010010010001000010000101010100101000111001000011111000010000101000101100010010000010100000010100,00000000000000000000000000000000000000000000000000100110010000000000000010001000001000000111000101110000000001000000000010010011000111000111100101100011110111111101110
real_chemlex_acidamine,amine,N121,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,yes,645.6080,-8.5645,321.1700,14,19,9,0,19,44,0.920000,0,19,958.0590,mw_very_high,logp_low,tpsa_very_high,hbd_many,hba_very_high,rot_high,aromatic_none,fsp3_very_high,complexity_very_high,neutral,aliphatic_ring,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,11000001000000001000001010000110010010010001000010000101010100101000111001000011111000010000101000101100010010000010100000010100,00000000000000000000000000000000000000000000000000100110010000000000000010001000001000000111000101110000000001000000000010010011000111000111100101100011110111111101110
real_chemlex_acidamine,amine,N122,C[Si](C)(C)N[Si](C)(C)C,C[Si](C)(C)N[Si](C)(C)C,yes,161.3970,2.2458,12.0300,1,1,2,0,3,9,1.000000,0,0,76.2114,mw_mid,logp_high,tpsa_low,hbd_one,hba_low,rot_low,aromatic_none,fsp3_very_high,complexity_low,neutral,acyclic,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,10000000001000001000000000000000010000010000010000000000000000000100000000000000000000000000000000000000000000000000000000100000,00000000000000000000100000000010000000000000000000000000000000000000011000100000000000100000011000000000000000001000000000001000001000000000010000001101000010001100000
real_chemlex_acidamine,amine,N123,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,yes,325.5280,4.5337,21.2600,1,2,5,2,3,23,0.400000,0,1,575.5949,mw_high,logp_high,tpsa_mid,hbd_one,hba_mid,rot_mid,aromatic_mid,fsp3_high,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,00001100010000001000000000000010010010000000010101000001001000001010000000000000110000110010001101011110000000000010000010110001,00000000000000000000100000000010000000000000000000000000000000000010000000100000001100100011010110001010100000011000001001001110010000000100010001011101110011101111110
real_chemlex_acidamine,amine,N124,C[Si](C)(CCC(F)(F)F)N[Si](C)(C)CCC(F)(F)F,C[Si](C)(CCC(F)(F)F)N[Si](C)(C)CCC(F)(F)F,yes,325.4450,4.8910,12.0300,1,1,6,0,9,19,1.000000,0,0,256.7249,mw_high,logp_high,tpsa_low,hbd_one,hba_low,rot_mid,aromatic_none,fsp3_very_high,complexity_mid,neutral,acyclic,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,10000000100000001000100000001000010001000000010000000000000000000100010100000000100001000000000100000000000000100011000000100000,00000000000000000000100000000010000000000010000000000000000000000000011000100000000000100010011000000000101110011001101000001000101000100010010000011101010110001100000
real_chemlex_acidamine,amine,N125,C[Si](C)(CCl)N[Si](C)(C)CCl,C[Si](C)(CCl)N[Si](C)(C)CCl,yes,230.2870,2.5422,12.0300,1,1,4,0,5,11,1.000000,0,0,113.7507,mw_mid,logp_high,tpsa_low,hbd_one,hba_low,rot_mid,aromatic_none,fsp3_very_high,complexity_low,neutral,acyclic,not_acid,secondary_amine,amide_none,no,no,no,yes,no,chloride,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,10000000000000001001100000000000010001000000000000000000000000000101000000000000101001000000000000100000000000000000000000100000,00000000000000000000100000001010000000000000000000000000000000000000011000100000000000100000011000000001100010011001000000001000101000100010010000001101010110001100000
real_chemlex_acidamine,amine,N126,Cc1cc(N2CCNCC2)n(-c2ccccc2)n1,Cc1cc(N2CCNCC2)n(-c2ccccc2)n1,yes,242.3260,1.5903,33.0900,1,4,2,2,4,18,0.357143,0,0,511.8452,mw_mid,logp_mid,tpsa_mid,hbd_one,hba_high,rot_low,aromatic_mid,fsp3_high,complexity_high,neutral,fused_or_multi_heteroaromatic,not_acid,cyclic_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,00000100100000000000000101001010110010110000000101000000001010001001000010000000010101100010000010001000000110010000000000100010,00000000000000000000000000000000000000100000000000001000000000100100000000010101101101100001001010101000100000010000001011101100110001010110001011011011010010101111010
real_chemlex_acidamine,amine,N127,Cc1cc([N+](=O)[O-])ccc1N,Cc1cc([N+](=O)[O-])ccc1N,yes,152.1530,1.4854,69.1600,1,3,1,1,4,11,0.142857,0,0,296.4921,mw_mid,logp_mid,tpsa_high,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10000000001000100101101000000000010000000001000001000000001000000000001000010000010000101000000000001000000110010100000000100000,00000000000000000000000010000000000000000000000001000000100000010000001100000000000010000000001000000010000000000000000100101000001001010000001010001011000010111111110
real_chemlex_acidamine,amine,N128,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,yes,312.4420,3.4392,30.8700,1,5,0,2,5,22,0.352941,0,0,726.0102,mw_high,logp_high,tpsa_mid,hbd_one,hba_high,rot_none,aromatic_mid,fsp3_high,complexity_high,neutral,fused_or_multi_heteroaromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,00000000000000100000000101000011011110010000000110000000101000101000100010001001010010100010000110101111010100001010100001100000,00000000000000000001000000000000000010100000000100000000000000100000000000010111110101101000010010101100010000010001101111100100110001010110001011011101010010101111010
real_chemlex_acidamine,amine,N129,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,yes,381.3790,3.5139,77.9800,1,4,3,3,9,26,0.117647,0,0,1038.3523,mw_high,logp_high,tpsa_high,hbd_one,hba_high,rot_low,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,not_acid,no_free_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,10000000101000000001000000101001110010110100010010000000001010010100100100010000010000100000001000001000010100001110000100100000,00000000000000000000000000000000110000000010000000011001001111101101010001010000110110001000001010000010001100001000010011101100001001111100001011001011000010111111110
real_chemlex_acidamine,amine,N13,C=C(C)CNCC,C=C(C)CNCC,yes,99.1770,1.1720,12.0300,1,1,3,0,1,7,0.666667,0,0,57.2004,mw_none_or_low,logp_mid,tpsa_low,hbd_one,hba_low,rot_low,aromatic_none,fsp3_high,complexity_low,neutral,acyclic,not_acid,secondary_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,secondary_amine,10000000000000001000000000000000110000110000000000000000000000100000001100000000101000100000000000000000000010000000000001000010,00000000000000000000000000000000001000000000000000100000000000000000000000001000001000100000000000011000000010000011100000000000000000000010000000000101010100101100000
real_chemlex_acidamine,amine,N130,Cc1ccc(N2CCNCC2)c(C)c1,Cc1ccc(N2CCNCC2)c(C)c1,yes,190.2900,1.7130,15.2700,1,2,1,1,2,14,0.500000,0,0,314.0978,mw_mid,logp_mid,tpsa_low,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_high,complexity_mid,neutral,single_carbocyclic_aromatic,not_acid,cyclic_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,cyclic_amine,00000000000000010000000100001011010010010000000001000000001000000000000011001000010000100110000000001001000110010000010000010000,00000000000000000000000000000000000000000000000000000000000000100000000000010001001001100001000000101000100010010000001011100000110001010110001011011111010010101111010
real_chemlex_acidamine,amine,N131,Cc1ccc(Nc2ccccc2)cc1,Cc1ccc(Nc2ccccc2)cc1,yes,183.2540,3.7386,12.0300,1,1,2,2,1,14,0.076923,0,0,389.3406,mw_mid,logp_high,tpsa_low,hbd_one,hba_low,rot_low,aromatic_mid,fsp3_low,complexity_mid,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,aniline_like_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aniline_like_amine,10000100000000000000000000000001010000000000000100001000001000011000000000010000010000100000000000001000000100000000100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001010000000001000001000010101111010
real_chemlex_acidamine,amine,N132,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,yes,253.3670,2.6060,46.1700,1,2,3,1,4,17,0.538462,0,0,458.6978,mw_high,logp_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_high,complexity_high,neutral,single_carbocyclic_aromatic,not_acid,no_free_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,10101000001100010000000000000011010000000000110000000000001000010000100000010000010000100000001000101100000100000001001000110000,00000000000000000000000000000000110000000000000000010001001111001001010001000000010000001011001000000010101000011000011000001000111001001000000001011001000010111111110
real_chemlex_acidamine,amine,N133,Cc1ccc(S(=O)(=O)NN=C(c2ccccc2)c2ccccc2)cc1,Cc1ccc(S(=O)(=O)NN=C(c2ccccc2)c2ccccc2)cc1,yes,350.4430,3.7259,58.5300,1,3,5,3,5,25,0.050000,0,0,923.7243,mw_high,logp_high,tpsa_mid,hbd_one,hba_mid,rot_mid,aromatic_mid,fsp3_low,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,not_acid,no_free_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,no_free_amine,10000100001000000100000000000001010000010000000100000000101010011100101000010000010001101000001001001000010100000001001000000000,00000000000000000000000000000000110000000000000100011001001111001001011001000010010000001000001100000010001000001000010100001100001000001000001001001001000010011111110
